n,hb,mx2t24,mn2t24,mxrh24,mnrh24
56,0.1480872620595619,32.149946812221,25.515781947544667,93.00968300955635,65.70962513514928
45,0.14747089589945972,30.503473772321456,25.436959402901834,94.88009708949498,72.53198492867607
43,0.18569056593696587,29.784797886439776,24.64385288783484,94.18079310825892,73.45428946358817
38,0.2624656996631529,30.688885498046886,25.548859514508933,93.61963893345424,72.5535635811942
37,0.042583786183968186,31.596911621093795,25.848614501953136,91.75811200823102,68.43558829171317
32,0.013356771203689277,32.044884381975464,25.330995396205367,94.512892804827,67.19169616699219
41,0.11365618614945561,31.494721330915183,25.227648925781295,95.19238891601563,67.97006399972098
31,0.18352953557041474,32.15519932338168,25.31086512974332,95.4672836303711,66.42841023036412
43,0.5023778085014783,30.725350516183084,24.953337751116123,96.32302660260882,71.0698224748884
31,0.15507025079568848,30.592293003627276,24.978462437221026,96.0648683820452,72.62843257359096
40,0.18120751329115592,31.092824881417414,24.954001290457597,96.2511949811663,71.0231929234096
40,0.29344595910515636,30.813390241350476,25.203701346261198,95.78870500837054,70.31793256487165
28,0.2294988051871769,30.525920758928578,24.960348946707597,97.02773895263672,75.09981776646205
32,0.15636261244071648,30.37973981584821,24.883067975725453,96.31658085414341,72.70480303083147
38,-0.1132788922986947,30.686165073939776,24.373314557756714,91.07245461600168,65.06224692208426
37,-0.09662508172914386,29.553152029854914,23.058237130301336,90.4346904209682,65.00438352312361
35,-0.0687015448929742,29.320344761439742,22.338616943359398,89.50816258021763,61.16622608729771
27,-0.09362787893041968,30.628775460379472,23.20392456054691,94.50702144077846,58.1233636038644
35,-0.0893737755541224,30.961049979073664,23.904850551060292,89.70929282052177,57.981602151053295
40,-0.033158285747049376,31.494381277901823,24.625287737165195,92.45523790631975,58.762955692836215
34,-0.1156398149614688,31.610185895647362,23.47144165039066,83.99712251935686,51.359449768066405
36,-0.09540697213378735,30.240441022600464,22.16212768554692,84.92889338902064,50.723877498081755
43,-0.10187327291350812,30.167407226562545,21.544481549944237,87.5042506626674,47.929151807512554
27,-0.10341237945249304,30.95337437220985,21.766142926897317,83.69349779401507,45.37638364519392
29,-0.08187661308329552,32.68240269252232,24.439448765346015,83.44128984723773,47.270663561139784
24,-0.09698780917096883,33.15150931222098,23.555899483816972,76.52683497837612,42.56892536708287
23,-0.08998772711493075,32.79239240373886,22.586087472098257,79.71732635498047,40.561087472098215
31,-0.08675762944039889,32.16958356584826,22.574106270926393,85.3884283883231,42.331060191563196
16,-0.09858369978610426,32.28796037946432,22.276666259765648,79.83122057233538,40.513751711164204
25,-0.09456184317241423,32.749819510323675,23.973599679129507,79.37659192766462,45.1871586390904
18,-0.1001195446588099,33.15659005301342,24.20743844168527,77.46306784493582,42.35798617771694
12,-0.09265011822571978,33.02906058175222,24.61677420479913,76.88177010672433,42.099975204467775
24,-0.08811872499063611,32.94125279017862,24.915264892578136,85.70908944266183,48.12897469656808
15,-0.09159862084197812,34.12445242745537,26.153234863281284,79.96558696201869,45.47486174447196
19,-0.08300984863308258,33.897024100167414,26.311288016183084,85.76316288539341,50.5575569152832
13,-0.0857280776835978,34.03913051060272,26.12266496930806,85.14605058942523,46.335423605782644
16,-0.08049134569591843,34.19234183175229,26.675890241350487,83.57439684186663,47.54690148489816
18,-0.06333597021875903,34.86121913364957,27.53423113141747,84.39325517926898,48.7780772617885
13,-0.041462425608187914,35.09124058314734,27.54115774972098,83.27151053292411,47.48045588902065
13,-0.07616741323727183,36.596914236886164,28.45990600585941,76.72960575648716,40.20462363106864
9,0.07246586252585985,34.81418980189733,27.050458635602695,87.02113952636718,51.34324929373605
8,-0.046186698134988546,34.54118826729916,27.236233956473257,88.09066794259208,52.35482842581613
13,0.12308721904992126,34.32066388811387,26.943831089564753,88.12354605538505,55.31415797642299
5,0.050004849064862356,34.057030378069214,26.457144601004472,90.66578129359654,56.345052228655135
10,0.09470894836704247,32.97338692801344,26.46831490652903,91.31291591099331,63.7449341910226
6,0.22239247325342149,31.726266043526834,25.56382097516746,94.0826195853097,69.04337757655553
22,0.3605548166669905,29.613047572544644,24.974196951729937,94.15894165039063,74.99907095772879
16,0.08949970375397243,32.42434082031252,25.83815307617192,93.10777239118303,66.41055821010045
21,0.037216931057628244,31.68163364955359,26.43474644252234,89.1908214024135,68.23742294311523
16,-0.04239267052616924,31.75531093052456,26.64808523995538,90.0867218017578,68.7371806553432
25,-0.012920030654640868,31.886186000279054,25.573340715680843,93.39142063685826,64.5673221043178
23,0.026707880577305332,32.65483311244418,26.143821498325906,89.68055659702846,61.157354845319475
33,0.03217585576931015,31.773256138392867,25.804796491350487,92.49611315046037,67.84483969552176
25,0.12447979158605449,31.568017578125023,25.12914341517859,91.22952532087054,66.46897332327707
37,0.2791029863001313,27.839128766741112,24.436189488002242,92.17213091169084,78.45229797363281
27,0.23116270083119161,30.66650390625,24.970895821707643,95.389373779296875,72.13726414271764
22,0.15851629877579398,32.138842773437545,25.17692696707593,94.57581089564732,66.0412357875279
31,0.09197598887840286,32.616566685267856,25.374641636439776,93.79887302943638,63.948041207449776
51,0.2576633750286419,30.384198869977695,24.950764683314787,95.19361267089845,71.55991428920201
45,0.308280689350795,30.791930280413,24.84300362723218,95.45527103969029,69.19168570382254
53,0.19945682404795662,31.31707502092638,25.162391008649593,94.70377284458705,67.94210030691964
56,0.09942103450885043,31.983725411551347,24.989179338727695,95.46834150041853,67.04572448730468
42,0.2401347083505243,31.301020159040206,24.755345807756726,94.42901262555803,64.09384885515486
37,-0.031151672825217247,31.928116280691995,25.601680210658515,94.44823281424387,65.73678229195731
40,0.13787327462341636,31.115373883928612,24.85200282505582,95.18895329066686,69.9081316266741
45,0.11975377582712099,31.83064575195317,24.813505336216565,95.07383728027344,66.63269435337611
40,0.05801004703971557,30.529179164341542,24.017913818359375,93.01400582449777,67.42287205287388
43,0.052040629991097376,31.583818708147362,25.2879080636161,95.34400830950057,67.42080492292132
44,0.03966160962590948,30.93026210239958,24.826559884207597,96.32667868477958,70.199526650565
40,0.10946179658640176,30.11726771763398,24.475419398716554,93.27991049630302,70.19791063581194
51,-0.08782723380136304,31.420681326729948,25.0218505859375,94.32247510637555,66.158704158238
45,-0.09741509979357943,30.890156773158537,23.874755859375057,93.77333417619978,62.793210928780695
84,-0.12231752762454562,31.49815325055806,24.99970528738845,92.1430173601423,63.65327006748744
64,0.06343958640354685,31.004805210658503,24.616372244698653,95.49492819649832,65.8091561453683
77,-0.10581473901402205,30.06041521344872,23.23258928571431,90.6038349696568,62.77597231183733
81,-0.12798292902880348,30.081636265345992,21.821171351841542,93.76081041608538,54.36830934797015
49,-0.1238828818895854,30.76837158203125,22.691022600446445,88.87454594203405,52.6695802961077
39,-0.11171565856784582,30.506220354352706,22.50940726143972,90.77474365234374,52.67159881591797
58,-0.10972204228164628,31.544928850446468,23.468846784319226,83.94100755964007,51.1983273097447
53,-0.11684843199327588,31.332318115234386,22.688213239397328,81.67140971592494,45.53969933646066
62,-0.11491931235650554,32.79835466657369,25.192831856863847,77.94824480329241,49.90167072841099
63,-0.10698604481876828,32.22345668247772,24.750499616350453,82.41502031598772,48.643951525006976
37,-0.10512811981607229,32.41461007254469,25.01451851981028,83.13995557512555,49.228501020159044
56,-0.09922426246339455,33.082867431640636,25.798387799944237,88.88056073869977,52.66955032348633
61,-0.111370468250243,33.29996163504467,25.73677629743304,76.01397726876395,45.38356268746512
58,-0.0953343317087274,33.204694475446445,26.091751534598245,82.2006838117327,49.10108141217913
49,-0.0861131444980856,33.91241629464287,26.47386910574778,80.33752049037389,45.93779623849051
43,-0.05314792270655744,33.93498883928572,26.531254359654042,89.69356231689453,53.67859856741769
45,-0.10014496246003546,34.614823695591554,26.715848214285757,87.00668247767858,47.626815577915735
38,-0.08751770929666236,34.13474208286834,27.151987130301393,83.50581839425223,49.32162170410157
54,-0.08734322810778394,34.78488333565849,27.581025913783492,82.66335645403181,48.21384440830776
38,-0.006200428673764691,34.955351039341565,27.607095772879518,84.06632646833148,50.34433452061244
38,0.16463865421246737,32.596842738560326,26.628170340401823,92.07445242745536,65.48567646571568
29,0.29704893101006746,31.24972011021208,25.51820242745538,93.549713134765625,69.21482881818498
34,0.18488923527183942,32.087202671596,25.950803920200883,93.95819113595145,68.15185993739537
22,0.2684570882411208,30.613041469029042,26.03920985630583,91.95426374162946,74.3681147984096
12,0.023394564661430195,31.673313685825917,25.785439627511153,95.06958814348494,69.04445037841796
28,-0.09826656224322505,33.318246023995584,26.7215297154018,91.99664110456195,63.401495579310826
27,0.3384864715335425,31.507030378069203,25.613298688616055,93.60314156668527,68.29759859357561
22,0.11103574553271756,31.963360595703136,25.36606619698665,94.59827641078404,66.34940883091518
20,0.32787342614028603,30.47768729073664,24.94588099888398,95.26074785505023,72.2755381992885
39,0.1724042420682963,30.86966291155136,24.972311837332597,95.15112806047712,71.58095288957868
48,0.11098623348516412,32.1212655203683,25.607445417131714,93.84341866629464,68.95898884364537
61,0.31456390948733315,29.724409702846003,24.80031912667414,95.11869528634207,75.11177008492606
49,0.25358836716623046,30.775617327008945,25.282482038225453,94.56143907819475,71.49481691632953
87,0.10963002862990834,30.91530151367192,25.645132010323664,93.30838252476283,71.58895503452847
100,0.09126994840335101,31.576785714285734,25.909858921596026,93.96189967564175,70.81701158796038
105,0.16145251650596038,30.229466901506726,25.00941772460942,95.0424063546317,71.18543123517718
98,0.3267846245144028,31.21473475864957,25.090513392857133,94.35148184640067,68.0009024483817
92,0.08178608104935847,31.114044189453125,25.30717424665181,92.85843026297434,67.1783803667341
184,0.3497322248003911,30.210453578404042,24.59209943498888,95.44114750453404,73.71859719412667
201,0.2014529597654473,31.029176548549117,24.926520647321468,95.75502559116909,70.02658200945173
148,0.2900486738944892,31.316753278459828,24.930613490513394,95.8018297467913,68.59880992344448
157,0.5052139454346616,30.68168073381696,25.11846749441969,95.9728031703404,71.30849217006138
187,0.11000788561068475,31.45090680803571,25.225784737723245,95.76021009172712,68.6433725629534
200,0.5648377942852676,29.76651262555805,24.51422206333706,96.47461918422154,75.48680659702846
171,0.34807747587910853,29.367869349888394,24.09137573242191,95.44150020054408,73.27558397565569
155,-0.10166671947808936,31.2066092354911,24.88229718889511,94.36266523088727,63.82673143659319
149,-0.12147055327659473,31.61181379045763,25.18033708844871,93.02498016357421,61.56439481462751
169,0.15253998941625468,30.319933210100487,24.505646623883933,96.60849979945591,68.82259837559292
174,-0.06911901026614942,31.41971784319196,24.692771693638406,94.63843885149275,63.466064998081755
171,-0.1326215981389396,31.37236066545762,23.98262503487723,91.86265302385603,58.28589630126953
234,-0.1389880230417475,30.74616524832595,22.906656319754518,88.61738717215401,51.399787139892574
222,-0.07084400279563852,31.034474400111606,23.72780325753348,87.98240770612445,57.23157632010324
208,-0.02033026603749022,28.65856148856028,22.243460518973222,88.19831869942801,56.23956625802176
147,-0.10870990910916589,30.22700369698663,22.433283342633956,91.54710083007812,53.14699107578823
67,-0.09202476259088144,31.02634626116071,23.605334472656295,92.23532060895647,56.5599600655692
151,-0.10180283428053372,31.845282854352718,24.02333374023442,85.25483899797712,52.480380575997486
164,-0.10224191876477562,31.740543910435292,23.665121895926347,85.24206215994698,50.11908602033343
160,-0.10844214211101644,30.97791922433038,22.488702392578148,85.9185274396624,49.48056324550084
95,-0.10087359711178578,31.629541015625023,23.55191301618305,84.09876861572266,51.0104245867048
80,-0.09567421767860651,31.430349295479914,23.794516427176347,89.1834974016462,54.931995500837054
112,-0.11734611634165049,30.372623988560292,22.236194719587104,86.97565046037947,51.8394784109933
112,-0.11726294670370407,30.801965332031273,22.979459054129507,83.93189828055246,50.620673479352675
78,-0.1052754187840037,31.604116385323664,23.93450230189734,89.02329668317522,54.43177163260324
46,-0.105464637192199,32.487836565290195,24.953080531529054,86.72815028599331,54.930174582345145
47,-0.11467997278668918,32.800735909598245,24.83652779715402,82.70366352626256,49.26593584333148
32,-0.10206073173321784,32.297048514229914,25.084621756417448,86.9037593296596,53.17064459664481
43,-0.07739065386704169,32.89325561523441,26.274309430803612,88.63405347551618,58.16805234636579
33,-0.10811557399574667,33.578533935546886,26.163439941406295,86.49284340994699,49.648719024658206
28,-0.07786011611460708,33.3025285993304,26.455967494419667,87.56911010742188,53.05814644949777
33,-0.07080415307427756,33.75341884068081,27.222042410714323,87.69211730957032,58.378682708740236
34,-0.08572071569506079,34.28272007533485,27.467558942522373,87.77580174037388,53.418734305245536
17,-0.045573533861897886,35.07758353097097,27.844315883091554,85.07168295724051,51.22131293160575
23,-0.019459264498436823,33.92244960239958,27.25529000418527,88.75209742954799,56.103832898821146
27,0.5660584458091762,33.29996076311386,26.181147112165206,92.35128500802176,60.163130732945035
24,0.0851227764505893,31.99397147042413,26.04504220145094,93.20889761788504,69.04984130859376
22,-0.002647542889462784,32.098928397042414,25.7330043247768,93.53442709786552,65.73854468209403
30,0.35551289515569806,31.66844918387278,25.050919886997804,94.85059705461775,68.88367396763392
18,0.4593149612483103,29.937666538783503,25.178748430524593,95.53196062360492,76.7917009626116
30,0.10720960522303358,30.874400111607144,25.244239153180843,94.20202789306641,71.49613723754882
52,0.040895241749240085,31.793684605189753,26.077603585379507,89.08979884556362,67.33846740722656
67,0.06875264557311311,31.56306762695317,25.922678048270143,91.20501926967076,69.46517824445452
72,-0.017985657032113522,31.311993408203136,25.170389229910768,93.51920623779297,68.8642206464495
88,0.1370592550956644,30.826723807198675,24.979643031529065,94.50339726039341,69.98919350760323
96,0.2191412479733117,30.168220738002276,24.75193917410718,94.58220585414341,71.40941728864398
92,0.19160799801466055,29.71364920479914,24.70702863420763,93.07406071254185,73.07322932652065
88,0.28668631697655655,30.01312343052456,24.598554338727695,94.70887516566685,70.66908721923828
92,0.18728007256868295,30.730988420758933,25.058425467354937,92.45869707380022,68.4951420375279
103,0.3601060837972909,30.21115897042415,24.98260323660719,93.89091012137277,72.55274331229073
66,0.015025480766780674,31.444113595145097,26.08289969308038,91.45661163330078,68.99691358293806
70,0.006690368114504963,31.621182686942007,25.1210379464286,93.79556361607143,65.8836069379534
90,0.180486403638497,31.02591988699777,24.843346296037964,93.51858258928571,66.65743135724749
85,0.2486096151988022,30.59743216378348,24.72106846400669,95.19819248744419,68.55916649954659
55,-0.014598431036574766,31.53430001395094,25.41749267578126,93.94517277308873,65.52491520472935
50,0.25845669890986755,30.218169294084817,24.8696672712054,95.5460706438337,72.42286191667829
93,0.20203552921884693,29.90326014927456,24.648289271763417,93.98921247209822,72.54053497314453
88,-0.04951728056767024,30.836885288783492,24.352541678292425,93.5406247820173,64.89381168910435
121,-0.13700089990743436,31.08152814592637,24.561470249721026,92.0705801827567,60.92718669346401
120,-0.09959614428225905,31.296538434709817,24.595449393136164,93.78360159737723,60.61932721819196
95,-0.043376294983318076,31.304920305524604,24.79387032645093,94.41523960658482,63.36159177507673
87,-0.08440526106278412,31.135181535993354,25.063803536551347,93.68784702845983,64.2647095816476
85,-0.1265342048718594,30.762242780412976,23.848667689732167,91.37035827636718,57.373950413295205
94,-0.06344340310897678,31.112050955636164,24.32165440150675,90.82495465959822,58.38055267333984
75,-0.09611931626568548,30.867242431640648,24.073111397879472,92.58475712367466,56.1174191066197
89,-0.10581398874637671,30.429241071428578,23.403975132533503,84.9347152709961,53.10082789829799
103,-0.10751994018210098,30.75523507254468,22.59058925083707,93.15860225132533,50.269332013811386
68,-0.11314319947268814,30.070146833147362,20.913935198102706,90.38503570556641,46.01571677071708
27,-0.10758473182795569,30.01418631417414,21.6366350446429,86.6884750366211,50.356553540910994
59,-0.09994346759049222,29.857735770089278,21.574245779854948,88.4697764805385,51.820963396344865
102,-0.10667971818475053,29.88814784458708,22.398812430245584,83.28323996407646,52.79492612566267
93,-0.11010009841993451,30.792028808593784,22.09090663364958,79.78854326520647,46.57260033743722
75,-0.08443196132429875,30.00337698800223,22.92342616489958,89.55976715087891,55.25810775756836
58,-0.10667562039452605,30.773269217354937,22.853625488281295,85.46903860909597,52.708931405203685
52,-0.11758815089706331,32.19526628766744,24.080069405691972,77.63311135428293,45.707818603515626
45,-0.10207838992937468,31.783235386439742,24.03506120954239,91.15747528076172,54.241541508265904
